CWE190_Integer_Overflow_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE190_Integer_Overflow__char_fscanf_add_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_33.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_52a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_03.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_03.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_68a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_52a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_53a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_68a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_54a.c,Memory leak,Dead assignment,Fail
