CWE126_Buffer_Overread_s01

Total files, 960

Files not reported, 720

Total OKs, 0, 0%
Total Fails, 240, 25%

File, Expected Bugs, Found Bugs, Bug was found?
CWE126_Buffer_Overread__CWE129_listen_socket_44.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_41.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_74a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_21.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_81a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_loop_11.c,Memory leak,Dereference of undefined pointer value,Fail
CWE126_Buffer_Overread__CWE129_fscanf_67a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memmove_13.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__char_alloca_memmove_09.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_large_22a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_54a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_67a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_53a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_45.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_44.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_04.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_33.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_22a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_51a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_06.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_54a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_loop_13.c,Memory leak,Dereference of undefined pointer value,Fail
