CWE369_Divide_by_Zero_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE369_Divide_by_Zero__int_connect_socket_divide_18.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_21.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_34.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_67a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_16.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_65a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_72a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_65a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_51a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_03.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_01.c,Division by zero,Dead assignment,Fail
